EmployeeId,Age,Attrition,DailyRate,DistanceFromHome,Education,EmployeeCount,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,IncomePerYear,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
1177,30,0.0,438,18,3,1,1,75,3,1,3,2632,23910,1,14,3,3,80,0,5,4,2,5,4,0,4,526.4,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1178,28,0.0,773,6,3,1,3,39,2,1,3,2703,22088,1,14,3,4,80,1,3,2,3,3,1,0,2,901.0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
1179,27,0.0,798,6,4,1,1,66,2,1,3,2187,5013,0,12,3,3,80,2,6,5,2,5,3,0,3,437.4,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1180,46,0.0,991,1,2,1,4,44,3,1,1,3423,22957,6,12,3,3,80,0,10,3,4,7,6,5,7,489.0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1181,40,1.0,1479,24,3,1,2,100,4,4,2,13194,17071,4,16,3,4,80,0,22,2,2,1,0,0,0,13194.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
1182,55,0.0,282,2,2,1,4,58,1,5,3,19187,6992,4,14,3,4,80,1,23,5,3,19,9,9,11,1009.8421052631579,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1183,26,0.0,1349,23,3,1,1,90,3,1,4,2886,3032,1,22,4,2,80,2,3,3,1,3,2,0,2,962.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1184,35,0.0,636,4,4,1,4,47,2,1,4,2376,26537,1,13,3,2,80,1,2,2,4,2,2,2,2,1188.0,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False
1185,42,0.0,622,2,4,1,3,81,3,2,4,4089,5718,1,13,3,2,80,2,10,4,3,10,2,2,2,408.9,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1186,40,0.0,107,10,3,1,2,84,2,2,2,6852,11591,7,12,3,2,80,1,7,2,4,5,1,1,3,1370.4,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1187,19,0.0,1181,3,1,1,2,79,3,1,2,1483,16102,1,14,3,4,80,0,1,3,3,1,0,0,0,1483.0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1189,39,1.0,592,2,3,1,1,54,2,1,1,3646,17181,2,23,4,2,80,0,11,2,4,1,0,0,0,3646.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
1191,49,0.0,1490,7,4,1,3,35,3,3,2,10466,20948,3,14,3,2,80,2,29,3,3,8,7,0,7,1308.25,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1192,20,0.0,959,1,3,1,4,83,2,1,2,2836,11757,1,13,3,4,80,0,1,0,4,1,0,0,0,2836.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1193,32,0.0,906,7,3,1,4,91,2,2,3,5484,16985,1,14,3,3,80,1,13,3,2,13,8,4,8,421.84615384615387,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
1194,36,0.0,635,10,4,1,2,32,3,3,4,9980,15318,1,14,3,4,80,0,10,3,2,10,3,9,7,998.0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1195,43,0.0,394,26,2,1,3,92,3,4,4,16959,19494,1,12,3,4,80,2,25,3,4,25,12,4,12,678.36,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True
1196,26,0.0,575,1,2,1,1,71,1,1,4,4364,5288,3,14,3,1,80,1,5,2,3,2,2,2,0,2182.0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1197,27,1.0,1420,2,1,1,3,85,3,1,1,3041,16346,0,11,3,2,80,1,5,3,3,4,3,0,2,760.25,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1198,42,0.0,1474,5,2,1,2,97,3,1,3,2093,9260,4,17,3,4,80,1,8,4,3,2,2,2,0,1046.5,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False
1199,34,0.0,1326,3,3,1,4,81,1,2,1,4759,15891,3,18,3,4,80,0,15,2,3,13,9,3,12,366.0769230769231,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
1200,55,1.0,267,13,4,1,1,85,4,4,3,13695,9277,6,17,3,3,80,0,24,2,2,19,7,3,8,720.7894736842105,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True
1201,42,0.0,1265,3,3,1,3,95,4,2,4,5231,23726,2,13,3,2,80,1,17,1,2,5,3,1,3,1046.2,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
1203,33,0.0,970,7,3,1,4,30,3,2,2,4302,13401,0,17,3,3,80,1,4,3,3,3,2,0,2,1434.0,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1204,30,0.0,1358,24,1,1,4,67,3,1,3,2693,13335,1,22,4,2,80,1,1,2,3,1,0,0,0,2693.0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
1205,35,0.0,982,1,4,1,4,58,2,1,3,2258,16340,6,12,3,2,80,1,10,2,3,8,0,1,7,282.25,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
1206,42,0.0,647,4,4,1,2,45,3,2,1,5155,2253,7,13,3,4,80,0,9,3,4,6,4,1,5,859.1666666666666,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1207,40,0.0,1469,9,4,1,4,35,3,1,2,3617,25063,8,14,3,4,80,1,3,2,3,1,1,0,0,3617.0,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
1208,34,0.0,304,2,3,1,4,60,3,2,4,6274,18686,1,22,4,3,80,0,6,5,3,6,5,1,4,1045.6666666666667,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
1209,50,0.0,1099,29,4,1,2,88,2,4,3,17046,9314,0,15,3,2,80,1,28,2,3,27,10,15,7,631.3333333333334,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
1210,45,0.0,1316,29,3,1,3,83,3,1,4,3452,9752,5,13,3,2,80,0,9,2,2,6,5,0,3,575.3333333333334,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1211,21,1.0,156,12,3,1,3,90,4,1,2,2716,25422,1,15,3,4,80,0,1,0,3,1,0,0,0,2716.0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1212,37,0.0,1017,1,2,1,3,83,2,1,1,3920,18697,2,14,3,1,80,1,17,2,2,3,1,0,2,1306.6666666666667,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1213,33,0.0,508,10,3,1,2,46,2,2,4,4682,4317,3,14,3,3,80,0,9,6,2,7,7,0,1,668.8571428571429,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1216,47,0.0,202,2,2,1,3,33,3,4,4,16752,12982,1,11,3,3,80,1,26,3,2,26,14,3,0,644.3076923076923,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True
1217,30,1.0,448,12,4,1,2,74,2,1,1,2033,14470,1,18,3,3,80,1,1,2,4,1,0,0,0,2033.0,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
1218,27,0.0,608,1,2,1,3,68,3,3,1,7412,6009,1,11,3,4,80,0,9,3,3,9,7,0,7,823.5555555555555,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1220,50,0.0,881,2,4,1,1,98,3,4,1,17924,4544,1,11,3,4,80,1,31,3,3,31,6,14,7,578.1935483870968,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1221,29,1.0,805,1,2,1,2,36,2,1,1,2319,6689,1,11,3,4,80,1,1,1,3,1,0,0,0,2319.0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
1222,36,0.0,329,16,4,1,3,98,2,2,1,5647,13494,4,13,3,1,80,2,11,3,2,3,2,0,2,1882.3333333333333,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1223,45,0.0,1339,7,3,1,2,59,3,3,1,9724,18787,2,17,3,3,80,1,25,2,3,1,0,0,0,9724.0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1224,50,1.0,562,8,2,1,2,50,3,2,3,6796,23452,3,14,3,1,80,1,18,4,3,4,3,1,3,1699.0,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True
1227,33,0.0,827,1,4,1,3,84,4,2,2,5488,20161,1,13,3,1,80,1,6,2,3,6,5,1,2,914.6666666666666,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
1228,46,0.0,150,2,4,1,4,60,3,2,4,7379,17433,2,11,3,3,80,1,12,3,2,6,3,1,4,1229.8333333333333,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
1231,54,0.0,397,19,4,1,3,88,3,3,2,10725,6729,2,15,3,3,80,1,16,1,4,9,7,7,1,1191.6666666666667,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
1232,47,0.0,249,2,2,1,3,35,3,2,4,4537,17783,0,22,4,1,80,1,8,2,3,7,6,7,7,648.1428571428571,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
1233,33,0.0,1216,8,4,1,3,39,3,2,3,7104,20431,0,12,3,4,80,0,6,3,3,5,0,1,2,1420.8,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1234,35,0.0,607,9,3,1,4,66,2,3,3,10685,23457,1,20,4,2,80,1,17,2,3,17,14,5,15,628.5294117647059,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
1235,39,0.0,439,9,3,1,3,70,3,2,2,6782,8770,9,15,3,3,80,0,9,2,2,5,4,0,3,1356.4,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
1236,38,0.0,688,23,4,1,4,82,3,2,4,5745,18899,9,14,3,2,80,1,10,2,3,2,2,1,2,2872.5,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1238,54,0.0,1082,2,4,1,3,41,2,3,3,10686,8392,6,11,3,2,80,1,13,4,3,9,4,7,0,1187.3333333333333,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1239,37,0.0,1305,10,4,1,3,49,3,2,2,4197,21123,2,12,3,4,80,0,18,2,2,1,0,0,1,4197.0,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True
1240,20,0.0,805,3,3,1,1,87,2,1,3,3033,12828,1,12,3,1,80,0,2,2,2,2,2,1,2,1516.5,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
1241,40,0.0,720,16,4,1,1,51,2,2,3,5094,11983,6,14,3,4,80,0,10,6,3,1,0,0,0,5094.0,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False
1242,51,0.0,237,9,3,1,4,83,3,5,2,19847,19196,4,24,4,1,80,1,31,5,2,29,10,11,10,684.3793103448276,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
1243,34,1.0,658,7,3,1,1,66,1,2,3,6074,22887,1,24,4,4,80,0,9,3,3,9,7,0,6,674.8888888888889,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True
1244,34,0.0,401,1,3,1,4,86,2,1,2,3294,3708,5,17,3,1,80,1,7,2,2,5,4,0,2,658.8,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1245,42,0.0,319,24,3,1,4,56,3,3,1,7406,6950,1,21,4,4,80,1,10,5,2,10,9,5,8,740.6,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True
1249,30,0.0,990,7,3,1,3,64,3,1,3,1274,7152,1,13,3,2,80,2,1,2,2,1,0,0,0,1274.0,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
1251,50,0.0,1452,11,3,1,3,53,3,5,2,19926,17053,3,15,3,2,80,0,21,5,3,5,4,4,4,3985.2,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
1253,31,0.0,1082,1,4,1,3,87,3,1,2,2501,18775,1,17,3,2,80,0,1,4,3,1,1,1,0,2501.0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1255,41,0.0,1200,22,3,1,4,75,3,2,4,5467,13953,3,14,3,1,80,2,12,4,2,6,2,3,3,911.1666666666666,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1257,41,0.0,857,10,3,1,4,91,2,4,1,17181,12888,4,13,3,2,80,1,21,2,2,7,6,7,7,2454.4285714285716,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1258,52,0.0,1053,1,2,1,4,70,3,4,4,17099,13829,2,15,3,2,80,1,26,2,2,9,8,7,8,1899.888888888889,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
1259,40,0.0,523,2,3,1,3,98,3,2,4,4661,22455,1,13,3,3,80,0,9,4,3,9,8,8,8,517.8888888888889,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1260,49,0.0,636,10,4,1,3,35,3,5,1,18665,25594,9,11,3,4,80,0,22,4,3,3,2,1,2,6221.666666666667,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
1261,27,0.0,205,10,3,1,4,98,2,2,4,5769,7100,1,11,3,4,80,0,6,3,3,6,2,4,4,961.5,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
1262,38,0.0,371,2,3,1,4,45,3,1,4,3944,4306,5,11,3,3,80,0,6,3,3,3,2,1,2,1314.6666666666667,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True
1263,51,0.0,541,2,3,1,2,52,3,3,2,10596,15395,2,11,3,2,80,0,14,5,3,4,2,3,2,2649.0,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
1264,40,0.0,896,2,3,1,3,68,3,1,3,2345,8045,2,14,3,3,80,1,8,3,4,3,1,1,2,781.6666666666666,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1265,29,0.0,1401,6,1,1,2,54,3,1,4,3131,26342,1,13,3,1,80,1,10,5,3,10,8,0,8,313.1,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1266,40,0.0,658,10,4,1,1,67,2,3,2,9705,20652,2,12,3,2,80,1,11,2,2,1,0,0,0,9705.0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1269,30,0.0,317,2,3,1,3,43,1,2,4,6091,24793,2,20,4,3,80,0,11,2,3,5,4,0,2,1218.2,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1271,29,0.0,232,19,3,1,4,34,3,2,4,4262,22645,4,12,3,2,80,2,8,2,4,3,2,1,2,1420.6666666666667,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
1272,35,0.0,662,1,5,1,3,94,3,3,2,7295,11439,1,13,3,1,80,2,10,3,3,10,8,0,6,729.5,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
1273,45,0.0,1234,11,2,1,4,90,3,4,4,17650,5404,3,13,3,2,80,1,26,4,4,9,3,1,1,1961.111111111111,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1275,43,0.0,1082,27,3,1,3,83,3,3,1,10820,11535,8,11,3,3,80,1,18,1,3,8,7,0,1,1352.5,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1277,47,0.0,359,2,4,1,1,82,3,4,3,17169,26703,3,19,3,2,80,2,26,2,4,20,17,5,6,858.45,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1278,51,0.0,1405,11,2,1,4,82,2,4,2,13142,24439,3,16,3,2,80,0,29,1,2,5,2,0,3,2628.4,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
1279,46,0.0,566,7,2,1,4,75,3,3,3,10845,24208,6,13,3,2,80,1,13,3,3,8,7,0,7,1355.625,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1280,44,1.0,1376,1,2,1,2,91,2,3,1,10482,2326,9,14,3,4,80,1,24,1,3,20,6,3,6,524.1,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
1281,29,0.0,694,1,3,1,4,87,2,4,4,16124,3423,3,14,3,2,80,2,9,2,2,7,7,1,7,2303.4285714285716,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1282,46,0.0,526,1,2,1,2,92,3,3,1,10453,2137,1,25,4,3,80,3,24,2,3,24,13,15,7,435.5416666666667,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1285,29,1.0,341,1,3,1,2,48,2,1,3,2800,23522,6,19,3,3,80,3,5,3,3,3,2,0,2,933.3333333333334,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1286,40,0.0,759,2,2,1,4,46,3,2,2,5715,22553,7,12,3,3,80,2,8,5,3,5,4,1,3,1143.0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1287,30,1.0,334,26,4,1,3,52,2,2,1,6696,22967,5,15,3,3,80,0,9,5,2,6,3,0,1,1116.0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1288,42,0.0,932,1,2,1,4,43,2,2,4,6062,4051,9,13,3,4,80,1,8,4,3,4,3,0,2,1515.5,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
1289,41,0.0,509,2,4,1,1,62,2,2,3,6811,2112,2,17,3,1,80,0,10,3,3,8,7,0,7,851.375,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True
1291,42,0.0,495,2,1,1,3,37,3,4,3,17861,26582,0,13,3,4,80,0,21,3,2,20,8,2,10,893.05,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True
1292,25,0.0,622,13,1,1,2,40,3,1,3,2096,26376,1,11,3,3,80,0,7,1,3,7,4,0,6,299.42857142857144,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False
1297,31,1.0,1365,13,4,1,2,46,3,2,1,4233,11512,2,17,3,3,80,0,9,2,1,3,1,1,2,1411.0,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1299,41,0.0,483,6,3,1,4,95,2,2,2,6032,10110,6,15,3,4,80,0,8,3,3,5,4,1,2,1206.4,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True
1300,36,0.0,429,2,4,1,3,53,3,2,2,5410,2323,9,11,3,4,80,0,18,2,3,16,14,5,12,338.125,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
1301,38,0.0,471,12,3,1,1,45,2,2,1,6288,4284,2,15,3,3,80,1,13,3,2,4,3,1,2,1572.0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1302,35,0.0,1258,1,4,1,4,40,4,1,3,2506,13301,3,13,3,3,80,0,7,0,3,2,2,2,2,1253.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1303,45,0.0,1050,9,4,1,2,65,2,2,3,5593,17970,1,13,3,4,80,1,15,2,3,15,10,4,12,372.8666666666667,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1304,47,0.0,217,3,3,1,4,49,3,4,3,13770,10225,9,12,3,4,80,2,28,2,2,22,2,11,13,625.9090909090909,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1305,56,0.0,718,4,4,1,4,92,3,5,1,19943,18575,4,13,3,4,80,1,28,2,3,5,2,4,2,3988.6,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
1307,59,0.0,1420,2,4,1,3,32,2,5,4,18844,21922,9,21,4,4,80,1,30,3,3,3,2,2,2,6281.333333333333,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1308,28,1.0,654,1,2,1,1,67,1,1,2,2216,3872,7,13,3,4,80,0,10,4,3,7,7,3,7,316.57142857142856,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
1309,50,1.0,959,1,4,1,4,81,3,2,3,4728,17251,3,14,3,4,80,0,5,4,3,0,0,0,0,4728.0,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True
1310,30,0.0,946,2,3,1,3,52,2,2,4,6877,20234,5,24,4,2,80,0,12,4,2,0,0,0,0,6877.0,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True
1311,30,0.0,125,9,2,1,4,83,2,1,3,2206,16117,1,13,3,1,80,0,10,5,3,10,0,1,8,220.6,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False
1313,21,0.0,895,9,2,1,1,39,3,1,4,2610,2851,1,24,4,3,80,0,3,3,2,3,2,2,2,870.0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
1314,35,1.0,622,14,4,1,3,39,2,1,2,3743,10074,1,24,4,4,80,1,5,2,1,4,2,0,2,935.75,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True
1315,40,0.0,1171,10,4,1,4,46,4,1,3,2213,22495,3,13,3,3,80,1,10,3,3,7,7,1,7,316.14285714285717,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
1317,56,0.0,832,9,3,1,3,81,3,4,4,11103,20420,7,11,3,3,80,0,30,1,2,10,7,1,1,1110.3,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1319,46,0.0,1450,15,2,1,4,52,3,5,2,19081,10849,5,11,3,1,80,1,25,2,3,4,2,0,3,4770.25,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
1320,40,0.0,905,19,2,1,3,99,3,2,4,2741,16523,8,15,3,3,80,1,15,2,4,7,2,3,7,391.57142857142856,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True
1321,46,0.0,945,5,2,1,2,80,3,2,2,5021,10425,8,22,4,4,80,1,16,2,3,4,2,0,2,1255.25,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True
1322,35,0.0,776,1,4,1,3,32,2,2,1,4312,23016,0,14,3,2,80,0,16,2,3,15,13,2,8,287.46666666666664,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1323,40,0.0,593,9,4,1,2,88,3,3,3,13499,13782,9,17,3,3,80,0,20,3,2,18,7,2,13,749.9444444444445,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
1324,36,0.0,427,8,3,1,1,63,4,3,1,11713,20335,9,14,3,1,80,1,10,2,3,8,7,0,5,1464.125,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1325,43,0.0,930,6,3,1,1,73,2,2,3,4081,20003,1,14,3,1,80,0,20,3,1,20,7,1,8,204.05,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True
1326,31,0.0,444,5,3,1,4,84,3,1,2,2789,3909,1,11,3,3,80,1,2,5,2,2,2,2,2,1394.5,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1327,36,0.0,1041,13,3,1,3,36,3,1,2,2143,25527,4,13,3,2,80,1,8,2,3,5,2,0,4,428.6,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
1328,36,0.0,363,1,3,1,3,77,1,3,1,10252,4235,2,21,4,3,80,1,17,2,3,7,7,7,7,1464.5714285714287,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
1329,45,0.0,954,2,2,1,2,46,1,2,3,6632,12388,0,13,3,1,80,0,9,3,3,8,7,3,1,829.0,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False
1330,27,0.0,1450,3,3,1,3,79,2,1,3,2566,25326,1,15,3,4,80,1,1,2,2,1,1,0,1,2566.0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
1331,51,0.0,684,6,3,1,1,51,3,5,3,19537,6462,7,13,3,3,80,0,23,5,3,20,18,15,15,976.85,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
1332,53,0.0,124,2,3,1,3,38,2,3,2,7525,23537,2,12,3,1,80,1,30,2,3,15,7,6,12,501.6666666666667,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1333,31,1.0,534,20,3,1,1,66,3,3,3,9824,22908,3,12,3,1,80,0,12,2,3,1,0,0,0,9824.0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1334,35,0.0,1343,27,1,1,3,53,2,1,1,2559,17852,1,11,3,4,80,0,6,3,2,6,5,1,1,426.5,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1335,27,0.0,1377,11,1,1,2,91,3,1,1,2099,7679,0,14,3,2,80,0,6,3,4,5,0,1,4,419.8,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
1336,27,0.0,1469,1,2,1,4,82,3,1,2,3816,17881,1,11,3,2,80,1,5,2,3,5,2,0,4,763.2,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False
1337,34,0.0,470,2,4,1,4,84,2,2,1,5957,23687,6,13,3,2,80,1,13,3,3,11,9,5,9,541.5454545454545,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
